AIDS Report Number,Local Event Date,Event City,Event State,Event Airport,Event Type,Aircraft Damage,Flight Phase,Aircraft Make,Aircraft Model,Aircraft Series,Operator,Primary Flight Type,Flight Conduct Code,Flight Plan Filed Code,Aircraft Registration Nbr,Total Fatalities,Total Injuries,Aircraft Engine Make,Aircraft Engine Model,Engine Group Code,Nbr of Engines,PIC Certificate Type,PIC Flight Time Total Hrs,PIC Flight Time Total Make-Model, , 
19980610024089I,10-Jun-98,NASHVILLE,TN,NASHVILLE INTL,INCIDENT,,FCD/PREC LDG FROM CRUISE,BOEING,737,322,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,352UA,0,0,,,,2,AIRLINE TRANSPORT,,,,
19980615018739I,15-Jun-98,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,,NORMAL CRUISE,BOEING,737,300,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,374US,0,0,,,,2,,,,,
19980617030539I,17-Jun-98,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,,TAKEOFF GROUND ROLL,BOEING,727,222,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,7294U,0,0,,,,3,AIRLINE TRANSPORT,,,,
19980623017799I,23-Jun-98,AGANA,GU,GUAM INTL,INCIDENT,,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,747,230B,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,78019,0,0,PWA,JT9D7F,JT9,4,,,,,
19980623038199I,23-Jun-98,INDIANAPOLIS,IN,INDIANAPOLIS INTL,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,25,FEDERAL EXPRESS CORP,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,506FE,0,0,,,,3,,,,,
19980624040219I,24-Jun-98,SOUTH BEND,IN,SOUTH BEND,INCIDENT,,CLIMB,BOEING,737,301,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,346US,0,0,GE,CFM56*,CFM56,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,15000,10000,180,
19980625023199I,25-Jun-98,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,BOEING,737,130,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,14209,0,0,PWA,JT8D7B,JT8,2,,,,,
19980630026299I,30-Jun-98,FORT LAUDERDALE,FL,FORT LAUDERDALE/HOLLYWOOD INTL,INCIDENT,MINOR,UNKNOWN,BOEING,737,UNDESIGNATED SERIES,,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,404US,0,0,CFMINT,CFM563B2,CFM56,2,AIRLINE TRANSPORT,,,,
19980701026349I,1-Jul-98,INDIANAPOLIS,IN,INDIANAPOLIS INTL,INCIDENT,,NORMAL CRUISE,BOEING,727,227,FEDERAL EXPRESS CORP,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,484FE,0,0,,,,3,AIRLINE TRANSPORT,,,,
19980702027759I,2-Jul-98,RALEIGH,NC,RALEIGH-DURHAM INTL,INCIDENT,MINOR,NORMAL CRUISE,BOEING,737,201,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,259AU,0,0,PWA,JT8D9,JT8,2,AIRLINE TRANSPORT,23115,7047,30,
19980707026039I,7-Jul-98,BIRMINGHAM,AL,BIRMINGHAM-SHUTTLESWORTH INTL,INCIDENT,MINOR,DESCENT,BOEING,737,7H4,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,701GS,0,0,CFMINT,CFM567B22,CFM567,2,AIRLINE TRANSPORT,15000,9745,233,233
19980710037229I,10-Jul-98,AKRON,CO,COLORADO PLAINS RGNL,INCIDENT,,CLIMB,BOEING,727,222,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,7447U,0,0,PWA,JT8D15,JT8,3,AIRLINE TRANSPORT,12500,,,
19980711038069I,11-Jul-98,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,,NORMAL CRUISE,BOEING,757,224,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,14102,0,0,,,,2,AIRLINE TRANSPORT,13000,200,200,
19980714036349I,14-Jul-98,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,737,301,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,560AU,0,0,,,,2,AIRLINE TRANSPORT,14009,1960,180,
19980719023409I,19-Jul-98,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,,CLIMB,BOEING,737,300,AMERICA WEST AIRLINES,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,304AW,0,0,,,,2,AIRLINE TRANSPORT,,,,
19980729038009I,29-Jul-98,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,737,291,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,10251,0,19,,,,2,AIRLINE TRANSPORT,18000,5000,229,229
19980729045739I,29-Jul-98,SAN FRANCISCO,CA,SAN FRANCISCO INTL,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,747,400,AIR FRANCE,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,FGCBB,0,0,,,,4,,,,,
19980731027409I,31-Jul-98,ALBUQUERQUE,NM,ALBUQUERQUE INTL SUNPORT,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,737,2H4,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,53SW,0,0,PWA,JT8D*,JT8,2,AIRLINE TRANSPORT,,,,
19980731046079I,31-Jul-98,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,727,200,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,702AA,0,0,PWA,JT8D15A,JT8,3,,,,,
19980802040349I,2-Aug-98,LOS ANGELES,CA,LOS ANGELES INTL,INCIDENT,,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,767,300,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,UNKNO,0,7,,,,2,AIRLINE TRANSPORT,16700,903,101,
19980803037859I,3-Aug-98,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,,FINAL APPROACH,BOEING,737,201,FRONTIER AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,205AU,0,0,,,,2,AIRLINE TRANSPORT,,,,
19980805023429I,5-Aug-98,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,,NORMAL CRUISE,BOEING,737,2H4,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,367DL,0,0,,,,2,AIRLINE TRANSPORT,,,,
19980807027579I,7-Aug-98,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,,CLIMB,BOEING,727,214,KITTY HAWK AIR CARGO,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,751US,0,0,,,,3,AIRLINE TRANSPORT,,,,
19980807036249I,7-Aug-98,ALTOONA,PA,,INCIDENT,MINOR,CLIMB,BOEING,737,3B7,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,515AU,0,10,,,,2,,,,,
19980808026999I,8-Aug-98,LAS VEGAS,NV,MC CARRAN INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,UNDESIGNATED SERIES,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,831L,0,0,,,,3,AIRLINE TRANSPORT,8100,6000,58,
19980808036129I,8-Aug-98,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,SUBSTANTIAL,OTHER GROUND OPERATIONS,BOEING,737,247,VANGUARD AIRLINES,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,921MP,0,0,,,,2,AIRLINE TRANSPORT,,,,
19980809030449I,9-Aug-98,MIAMI,FL,MIAMI INTL,INCIDENT,,NORMAL CRUISE,BOEING,757,223,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,619AA,0,7,,,,2,,,,,
19980813038079I,13-Aug-98,BUFFALO,NY,BUFFALO NIAGARA INTL,INCIDENT,,NORMAL CRUISE,BOEING,737,217,EXPRESSJET AIRLINES,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,14233,0,0,,,,2,AIRLINE TRANSPORT,,,,
19980823036399I,23-Aug-98,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,MINOR,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,757,232,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,683DA,0,0,,,,2,,,,,
19980823038459I,23-Aug-98,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,SUBSTANTIAL,TO ABORTED (FIXED WING),BOEING,727,223,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,6835,0,0,PWA,JT8D9,JT8,3,AIRLINE TRANSPORT,6700,3141,40,40
19980830034329I,30-Aug-98,MIAMI,FL,MIAMI INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,747,212B,SOUTHERN AIR TRANSPORT INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,745SJ,0,0,,,,4,AIRLINE TRANSPORT,,,,
19980903035329I,3-Sep-98,EL PASO,TX,EL PASO INTL,INCIDENT,,STARTING ENGINES,BOEING,727,232,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,523DA,0,0,PWA,JT8D15,JT8,3,AIRLINE TRANSPORT,,,,
19980908028119I,8-Sep-98,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,BOEING,727,223,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,887AA,0,0,,,,3,,,,,
19980909036449I,9-Sep-98,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,727,UNDESIGNATED SERIES,,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,234FE,0,0,,,,3,AIRLINE TRANSPORT,,,,
19980909040659I,9-Sep-98,OAKLAND,CA,METROPOLITAN OAKLAND INTL,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,737,322,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,301UA,0,0,,,,2,AIRLINE TRANSPORT,7067,3723,161,161
19980911031199I,11-Sep-98,PACIFIC OCEAN,HI,,INCIDENT,MINOR,NORMAL CRUISE,BOEING,747,UNDESIGNATED SERIES,,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,B164,0,11,,,,4,,,,,
19980911038789I,11-Sep-98,EL PASO,TX,EL PASO INTL,INCIDENT,,NORMAL CRUISE,BOEING,757,UNDESIGNATED SERIES,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,611DL,0,0,,,,2,,,,,
19980911042849I,11-Sep-98,PHILADELPHIA,PA,PHILADELPHIA INTL,INCIDENT,SUBSTANTIAL,"GROUND TAXI, OTHER AIRPLANE",BOEING,737,4B7,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,775AU,0,0,GE,CFM56*,CFM56,2,AIRLINE TRANSPORT,,,,
19980915033689I,15-Sep-98,SALT LAKE CITY,UT,SALT LAKE CITY INTL,INCIDENT,,NORMAL CRUISE,BOEING,737,UNDESIGNATED SERIES,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,306WA,0,3,,,,2,AIRLINE TRANSPORT,,,,
19980919032629I,19-Sep-98,INDIANAPOLIS,IN,INDIANAPOLIS INTL,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,727,233,FEDERAL EXPRESS CORP,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,282FE,0,0,PWA,JT8D17A,JT8,3,AIRLINE TRANSPORT,,5800,,
19980919039359I,19-Sep-98,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,,FORCED/PRECAUTIONARY LANDING,BOEING,737,200,VANGUARD AIRLINES,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,5WM,0,0,PWA,JT8D9,JT8,2,,,,,
19980919046229I,19-Sep-98,ORLANDO,FL,ORLANDO INTL,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,767,322,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,667UA,0,0,,,,2,AIRLINE TRANSPORT,,,,
19980921041419I,21-Sep-98,MIAMI,FL,MIAMI INTL,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,747,212B,SOUTHERN AIR TRANSPORT INC,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,745SJ,0,0,,,,4,,,,,
19980925034149I,25-Sep-98,LAS VEGAS,NV,MC CARRAN INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BOEING,757,200,,EXECUTIVE,GENERAL OPERATING RULES,INSTRUMENT FLIGHT RULES,770BB,0,0,,,,2,AIRLINE TRANSPORT,,,,
19980925038689I,25-Sep-98,EL PASO,TX,EL PASO INTL,INCIDENT,,FCD/PREC LDG FROM CRUISE,BOEING,737,201,FRONTIER AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,217US,0,0,,,,2,,,,,
19980928036539I,28-Sep-98,SAN JOSE,CA,NORMAN Y. MINETA SAN JOSE INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,737,322,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,369UA,0,0,,,,2,AIRLINE TRANSPORT,9161,3529,227,227
19980930038939I,30-Sep-98,EL PASO,TX,EL PASO INTL,INCIDENT,,TO ABORTED (FIXED WING),BOEING,737,UNDESIGNATED SERIES,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,102SW,0,0,,,,2,,,,,
19981004027889I,4-Oct-98,DENVER,CO,,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,727,151C,RYAN INTERNATIONAL AIRLINES,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,433EX,0,0,,,,3,AIRLINE TRANSPORT,19000,4507,274,274
19981004035009I,4-Oct-98,BUFFALO,NY,BUFFALO NIAGARA INTL,INCIDENT,,NORMAL CRUISE,BOEING,737,UNDESIGNATED SERIES,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,321UA,0,0,,,,2,,,,,
19981006040189I,6-Oct-98,PHILADELPHIA,PA,PHILADELPHIA INTL,INCIDENT,,CLIMB,BOEING,727,214,,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,227JL,0,0,,,,3,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11728,828,213,
19981010043999I,10-Oct-98,ALBUQUERQUE,NM,ALBUQUERQUE INTL SUNPORT,INCIDENT,,NORMAL CRUISE,BOEING,737,7H4,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,719SW,0,0,,,,2,,,,,
19981018034249I,18-Oct-98,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,737,UNDESIGNATED SERIES,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,312DL,0,0,,,,2,AIRLINE TRANSPORT,,,,
19981021045479I,21-Oct-98,PHILADELPHIA,PA,PHILADELPHIA INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BOEING,737,401,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,405US,0,0,,,,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,11577,6764,193,
19981022041389I,22-Oct-98,AUSTIN,TX,AUSTIN-BERGSTROM INTL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BOEING,727,228,ASTAR AIR CARGO,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,724DH,0,0,,,,3,AIRLINE TRANSPORT,,,,
19981023034319I,23-Oct-98,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,,IN TRAFFIC PATTERN-CIRCLING,BOEING,737,824,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,UNKNO,0,0,,,,2,AIRLINE TRANSPORT,,,,
19981029039399I,29-Oct-98,MOLINE,IL,QUAD-CITY,INCIDENT,,NORMAL CRUISE,BOEING,737,222,VANGUARD AIRLINES,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,603DJ,0,0,,,,2,,,,,
19981030043429I,30-Oct-98,EL PASO,TX,EL PASO INTL,INCIDENT,MINOR,OTHER GROUND OPERATIONS,BOEING,737,200,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,671SW,0,0,,,,2,,,,,
19981031045129I,31-Oct-98,ONEIL,NE,,INCIDENT,,NORMAL CRUISE,BOEING,747,451,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,105UA,0,0,,,,4,AIRLINE TRANSPORT,,716,217,
19981101044309I,1-Nov-98,EL PASO,TX,EL PASO INTL,INCIDENT,,FINAL APPROACH,BOEING,737,UNDESIGNATED SERIES,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,301SW,0,0,,,,2,,,,,
19981101044359I,1-Nov-98,ALBUQUERQUE,NM,ALBUQUERQUE INTL SUNPORT,INCIDENT,,FINAL APPROACH,BOEING,737,3H4,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,329SW,0,0,,,,2,,,,,
19981106045409I,6-Nov-98,NEWARK,NJ,NEWARK LIBERTY INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,737,3T0,CONTINENTAL AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,12318,0,0,,,,2,,,,,
19981108044549I,8-Nov-98,AMARILLO,TX,RICK HUSBAND AMARILLO INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,737,3H4,SOUTHWEST AIRLINES CO,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,627SW,0,0,GE,CFM563B1,CFM56,2,AIRLINE TRANSPORT,15000,10000,220,220
19981110039539I,10-Nov-98,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,,FCD/PREC LDG FROM CRUISE,BOEING,767,323,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,376AN,0,0,,,,2,AIRLINE TRANSPORT,14600,3314,,
19981110039619I,10-Nov-98,MINNEAPOLIS,MN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,INCIDENT,,CLIMB,BOEING,737,222,VANGUARD AIRLINES,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,603DJ,0,0,PWA,JT8D9,JT8,2,,,,,
19981110042759I,10-Nov-98,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,737,401,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,419US,0,0,,,,2,,,,,
19981112043529I,12-Nov-98,CHICAGO,IL,CHICAGO O'HARE INTL,INCIDENT,,"GROUND TAXI, OTHER AIRPLANE",BOEING,737,4B7,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,781AU,0,0,,,,2,AIRLINE TRANSPORT,15414,4866,141,141
19981113045439I,13-Nov-98,ALBANY,NY,ALBANY INTL,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),BOEING,737,2B7,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,285AU,0,0,,,,2,,,,,
19981117040809I,17-Nov-98,SCOTTSBLUFF,NE,WESTERN NEBRASKA RGNL/WILLIAM B. HEILIG FI,INCIDENT,MINOR,TAKEOFF GROUND ROLL,BOEING,737,200,TEM ENTERPRISES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,456TM,0,0,PWA,JT8D15,JT8,2,,,,,
19981119042589I,19-Nov-98,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,,FINAL APPROACH- INSTRUMENT FLIGHT RULES,BOEING,727,22,FEDERAL EXPRESS CORP,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,148FE,0,0,,,,3,,,,,
19981122040729I,22-Nov-98,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,,FORCED/PRECAUTIONARY LANDING,BOEING,737,222,VANGUARD AIRLINES,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,209US,0,0,PWA,JT8D9A,JT8,2,,,,,
19981122040829I,22-Nov-98,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,,CLIMB,BOEING,737,244,VANGUARD AIRLINES,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,620PC,0,0,,,,2,,,,,
19981203039529I,3-Dec-98,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,,CLIMB,BOEING,727,200,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,2815W,0,0,,,,3,,,,,
19981205042239I,5-Dec-98,ROCHESTER,MN,ROCHESTER INTL,INCIDENT,,CLIMB,BOEING,727,22C,FEDERAL EXPRESS CORP,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,107FE,0,0,PWA,JT8D7B,JT8,3,AIRLINE TRANSPORT,8900,,,
19981205042899I,5-Dec-98,SYRACUSE,NY,SYRACUSE HANCOCK INTL,INCIDENT,,FCD/PREC LDG FROM CRUISE,BOEING,727,222,UNITED AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,7443U,0,0,PWA,JT8D15,JT8,3,,,,,
19981206045509I,6-Dec-98,ATLANTIC OCEAN,,,INCIDENT,,NORMAL CRUISE,BOEING,727,223,AMERICAN AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,710AA,0,0,,,,3,AIRLINE TRANSPORT,10000,,,
19981208046069I,8-Dec-98,NEW YORK,NY,LA GUARDIA,INCIDENT,,IN TRAFFIC PATTERN-CIRCLING,BOEING,737,217,,SCHEDULED AIR CARRIER,FOREIGN AIR CARRIER,INSTRUMENT FLIGHT RULES,CGCPX,0,0,PWA,JT8D17,JT8,2,AIRLINE TRANSPORT,,,,
19981215045589I,15-Dec-98,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,,FCD/PREC LDG FROM CRUISE,BOEING,737,232,DELTA AIR LINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,331DL,0,0,,,,2,,,,,
19981217042949I,17-Dec-98,NEW YORK,NY,LA GUARDIA,INCIDENT,,FCD/PREC LDG FROM CRUISE,BOEING,737,4B7,US AIRWAYS INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,779AU,0,0,,,,2,,,,,
19981218042749I,18-Dec-98,ROCHESTER,NY,GREATER ROCHESTER INTL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BOEING,727,51C,RYAN INTERNATIONAL AIRLINES,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,413EX,0,0,,,,3,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,19000,,,
